# Average nuabs transmission probability		
		
IP LINLIN		
DP	21.14	0.98371499
DP	21.18	0.98379568
DP	21.22	0.98387596
DP	21.26	0.98395561
DP	21.30	0.98403465
DP	21.34	0.98411338
DP	21.38	0.98419138
DP	21.42	0.98426895
DP	21.46	0.98434586
DP	21.50	0.98442230
DP	21.54	0.98449828
DP	21.58	0.98457380
DP	21.62	0.98464860
DP	21.66	0.98472314
DP	21.70	0.98479701
DP	21.74	0.98487026
DP	21.78	0.98494328
DP	21.82	0.98501561
DP	21.86	0.98508765
DP	21.90	0.98515913
DP	21.94	0.98522998
DP	21.98	0.98530048
DP	22.02	0.98537068
DP	22.06	0.98544003
DP	22.10	0.98550921
DP	22.14	0.98557801
DP	22.18	0.98564753
DP	22.22	0.98571634
DP	22.26	0.98578461
DP	22.30	0.98585256
DP	22.34	0.98592011
DP	22.38	0.98598718
DP	22.42	0.98605380
DP	22.46	0.98611989
DP	22.50	0.98618559
DP	22.54	0.98625090
DP	22.58	0.98631579
DP	22.62	0.98638015
DP	22.66	0.98644418
DP	22.70	0.98650781
DP	22.74	0.98657116
DP	22.78	0.98663379
DP	22.82	0.98669624
DP	22.86	0.98675830
DP	22.90	0.98681996
DP	22.94	0.98688105
DP	22.98	0.98694205
DP	23.02	0.98700233
DP	23.06	0.98706248
DP	23.10	0.98712224
DP	23.14	0.98718145
DP	23.18	0.98724044
DP	23.22	0.98729898
DP	23.26	0.98735704
DP	23.30	0.98741494
DP	23.34	0.98747229
DP	23.38	0.98752935
DP	23.42	0.98758604
DP	23.46	0.98764236
DP	23.50	0.98769845
DP	23.54	0.98775416
DP	23.58	0.98780946
DP	23.62	0.98786449
DP	23.66	0.98791921
DP	23.70	0.98797350
DP	23.74	0.98802751
DP	23.78	0.98808110
DP	23.82	0.98813431
DP	23.86	0.98818736
DP	23.90	0.98823996
DP	23.94	0.98829221
DP	23.98	0.98834428
DP	24.02	0.98839593
DP	24.06	0.98844735
DP	24.10	0.98849839
DP	24.14	0.98854911
DP	24.18	0.98859946
DP	24.22	0.98864960
DP	24.26	0.98869944
DP	24.30	0.98874885
DP	24.34	0.98879811
DP	24.38	0.98884699
DP	24.42	0.98889568
DP	24.46	0.98894404
DP	24.50	0.98899205
DP	24.54	0.98903976
DP	24.58	0.98908725
DP	24.62	0.98913444
DP	24.66	0.98918129
DP	24.70	0.98922791
DP	24.74	0.98927428
DP	24.78	0.98932029
DP	24.82	0.98936615
DP	24.86	0.98941161
DP	24.90	0.98945681
DP	24.94	0.98950183
DP	24.98	0.98954649
DP	25.02	0.98959099
DP	25.06	0.98963514
DP	25.10	0.98967905
DP	25.14	0.98972268
DP	25.18	0.98976610
DP	25.22	0.98980929
DP	25.26	0.98985230
DP	25.30	0.98989501
DP	25.34	0.98993744
DP	25.38	0.98997959
DP	25.42	0.99002155
DP	25.46	0.99006359
DP	25.50	0.99010521
DP	25.54	0.99014669
DP	25.58	0.99018799
DP	25.62	0.99022893
DP	25.66	0.99026969
DP	25.70	0.99031021
DP	25.74	0.99035050
DP	25.78	0.99039066
DP	25.82	0.99043053
DP	25.86	0.99047021
DP	25.90	0.99050966
DP	25.94	0.99054886
DP	25.98	0.99058783
DP	26.02	0.99062659
DP	26.06	0.99066511
DP	26.10	0.99070344
DP	26.14	0.99074154
DP	26.18	0.99077938
DP	26.22	0.99081711
DP	26.26	0.99085450
DP	26.30	0.99089185
DP	26.34	0.99092879
DP	26.38	0.99096563
DP	26.42	0.99100233
DP	26.46	0.99103869
DP	26.50	0.99107490
DP	26.54	0.99111098
DP	26.58	0.99114816
DP	26.62	0.99120454
DP	26.66	0.99145853
DP	26.70	0.98811406
DP	26.74	0.98840759
DP	26.78	0.98845473
DP	26.82	0.98849676
DP	26.86	0.98854026
DP	26.90	0.98858389
DP	26.94	0.98862718
DP	26.98	0.98867025
DP	27.02	0.98871320
DP	27.06	0.98875580
DP	27.10	0.98879824
DP	27.14	0.98884056
DP	27.18	0.98888246
DP	27.22	0.98892425
DP	27.26	0.98896586
DP	27.30	0.98900713
DP	27.34	0.98904834
DP	27.38	0.98908920
DP	27.42	0.98913090
DP	27.46	0.98917320
DP	27.50	0.98921548
DP	27.54	0.98925734
DP	27.58	0.98929906
DP	27.62	0.98934068
DP	27.66	0.98938185
DP	27.70	0.98942301
DP	27.74	0.98946384
DP	27.78	0.98950440
DP	27.82	0.98954491
DP	27.86	0.98958509
DP	27.90	0.98962525
DP	27.94	0.98966523
DP	27.98	0.98970495
DP	28.02	0.98974409
DP	28.06	0.98978256
DP	28.10	0.98982085
DP	28.14	0.98985898
DP	28.18	0.98989690
DP	28.22	0.98993455
DP	28.26	0.98997206
DP	28.30	0.99000935
DP	28.34	0.99004645
DP	28.38	0.99008338
DP	28.42	0.99012011
DP	28.46	0.99015674
DP	28.50	0.99019301
DP	28.54	0.99022926
DP	28.58	0.99026521
DP	28.62	0.99030105
DP	28.66	0.99033663
DP	28.70	0.99037215
DP	28.74	0.99040741
DP	28.78	0.99044249
DP	28.82	0.99047734
DP	28.86	0.99051240
DP	28.90	0.99054753
DP	28.94	0.99058256
DP	28.98	0.99061736
DP	29.02	0.99065196
DP	29.06	0.99068645
DP	29.10	0.99072075
DP	29.14	0.99075481
DP	29.18	0.99078870
DP	29.22	0.99082244
DP	29.26	0.99085600
DP	29.30	0.99088948
DP	29.34	0.99092270
DP	29.38	0.99095578
DP	29.42	0.99098873
DP	29.46	0.99102149
DP	29.50	0.99105405
DP	29.54	0.99108646
DP	29.58	0.99111878
DP	29.62	0.99115089
DP	29.66	0.99118290
DP	29.70	0.99121469
DP	29.74	0.99124635
DP	29.78	0.99127784
DP	29.82	0.99130916
DP	29.86	0.99134035
DP	29.90	0.99137136
DP	29.94	0.99140225
DP	29.98	0.99143301
DP	30.02	0.99146355
DP	30.06	0.99149400
DP	30.10	0.99152434
DP	30.14	0.99155445
DP	30.18	0.99158446
DP	30.22	0.99161436
DP	30.26	0.99164403
DP	30.30	0.99167360
DP	30.34	0.99170301
DP	30.38	0.99173234
DP	30.42	0.99176150
DP	30.46	0.99179049
DP	30.50	0.99181931
DP	30.54	0.99184805
DP	30.58	0.99187663
DP	30.62	0.99190504
DP	30.66	0.99193333
DP	30.70	0.99196153
DP	30.74	0.99198950
DP	30.78	0.99201739
DP	30.82	0.99204521
DP	30.86	0.99207280
DP	30.90	0.99210030
DP	30.94	0.99212755
DP	30.98	0.99215458
DP	31.02	0.99218156
DP	31.06	0.99220841
DP	31.10	0.99223509
DP	31.14	0.99226166
DP	31.18	0.99228818
DP	31.22	0.99231448
DP	31.26	0.99234069
DP	31.30	0.99236679
DP	31.34	0.99239270
DP	31.38	0.99241855
DP	31.42	0.99244430
DP	31.46	0.99246988
DP	31.50	0.99249534
DP	31.54	0.99252075
DP	31.58	0.99254596
DP	31.62	0.99257109
DP	31.66	0.99259578
DP	31.70	0.99261941
DP	31.74	0.99266599
DP	31.78	0.99278025
DP	31.82	0.99072301
DP	31.86	0.99014378
DP	31.90	0.99009940
DP	31.94	0.99014078
DP	31.98	0.99017424
DP	32.02	0.99020598
DP	32.06	0.99023759
DP	32.10	0.99026914
DP	32.14	0.99030059
DP	32.18	0.99033188
DP	32.22	0.99036300
DP	32.26	0.99039396
DP	32.30	0.99042486
DP	32.34	0.99045558
DP	32.38	0.99048613
DP	32.42	0.99051668
DP	32.46	0.99054704
DP	32.50	0.99057731
DP	32.54	0.99060740
DP	32.58	0.99063739
DP	32.62	0.99066723
DP	32.66	0.99069696
DP	32.70	0.99072654
DP	32.74	0.99075598
DP	32.78	0.99078524
DP	32.82	0.99081491
DP	32.86	0.99084491
DP	32.90	0.99087480
DP	32.94	0.99090449
DP	32.98	0.99093409
DP	33.02	0.99096346
DP	33.06	0.99099288
DP	33.10	0.99102203
DP	33.14	0.99105101
DP	33.18	0.99108003
DP	33.22	0.99110875
DP	33.26	0.99113744
DP	33.30	0.99116596
DP	33.34	0.99119438
DP	33.38	0.99122266
DP	33.42	0.99125081
DP	33.46	0.99127886
DP	33.50	0.99130671
DP	33.54	0.99133381
DP	33.58	0.99136079
DP	33.62	0.99138763
DP	33.66	0.99141434
DP	33.70	0.99144094
DP	33.74	0.99146746
DP	33.78	0.99149385
DP	33.82	0.99152008
DP	33.86	0.99154628
DP	33.90	0.99157230
DP	33.94	0.99159824
DP	33.98	0.99162404
DP	34.02	0.99164974
DP	34.06	0.99167534
DP	34.10	0.99170085
DP	34.14	0.99172623
DP	34.18	0.99175149
DP	34.22	0.99177671
DP	34.26	0.99180175
DP	34.30	0.99182675
DP	34.34	0.99185158
DP	34.38	0.99187634
DP	34.42	0.99190098
DP	34.46	0.99192558
DP	34.50	0.99195004
DP	34.54	0.99197438
DP	34.58	0.99199861
DP	34.62	0.99202279
DP	34.66	0.99204678
DP	34.70	0.99207101
DP	34.74	0.99209526
DP	34.78	0.99211945
DP	34.82	0.99214348
DP	34.86	0.99216750
DP	34.90	0.99219131
DP	34.94	0.99221511
DP	34.98	0.99223873
DP	35.02	0.99226234
DP	35.06	0.99228600
DP	35.10	0.99230956
DP	35.14	0.99233301
DP	35.18	0.99235635
DP	35.22	0.99237959
DP	35.26	0.99240276
DP	35.30	0.99242581
DP	35.34	0.99244873
DP	35.38	0.99247164
DP	35.42	0.99249441
DP	35.46	0.99251705
DP	35.50	0.99253964
DP	35.54	0.99256215
DP	35.58	0.99258455
